STRUCTURE,STRUCTURE_ID,freq,airpol,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2007,718,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2008,789,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2009,798,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2010,833,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2011,822,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2012,584,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2013,616,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2014,585,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2015,496,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2016,428,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2017,422,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2018,468,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2019,381,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2020,286,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NO,2005,464,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NO,2009,363,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NO,2014,315,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NO,2015,254,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NO,2016,255,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NO,2017,223,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NO,2018,272,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NO,2019,232,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2005,1412,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2007,1232,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2008,1380,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2009,1426,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2010,1801,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2011,1744,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2012,1635,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2013,1558,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2014,1568,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2015,1491,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2016,1441,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2017,1495,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2018,1537,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2019,1192,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PL,2020,1095,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2005,1014,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2007,712,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2008,478,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2009,585,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2010,451,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2011,565,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2012,399,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2013,402,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2014,290,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2015,419,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2016,312,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2017,327,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2018,280,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2019,271,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,PT,2020,264,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2005,2243,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2007,1889,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2008,1858,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2009,1628,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2010,1303,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2011,1701,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2012,1609,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2013,1341,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2014,1282,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2015,1359,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2016,1271,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2017,1369,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2018,1369,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2019,1120,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RO,2020,1211,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RS,2005,2210,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RS,2009,2089,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RS,2014,1723,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RS,2015,1881,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RS,2016,1959,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RS,2017,2242,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RS,2018,2100,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,RS,2019,1689,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2005,373,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2007,328,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2008,270,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2009,177,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2010,218,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2011,275,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2012,158,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2013,79,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2014,168,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2015,78,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2016,72,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2017,39,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2018,85,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2019,51,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SE,2020,32,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2005,1192,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2007,960,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2008,974,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2009,1027,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2010,1040,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2011,1163,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2012,956,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2013,938,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2014,754,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2015,939,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2016,822,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2017,851,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2018,826,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2019,623,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SI,2020,567,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2005,1456,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2007,1199,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2008,1260,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2009,1212,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2010,1307,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2011,1546,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2012,1236,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2013,1188,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2014,1122,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2015,1141,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2016,1021,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2017,1118,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2018,1103,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2019,809,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,SK,2020,845,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,TR,2016,566,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,TR,2018,722,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,TR,2019,680,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,XK,2005,2192,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,XK,2009,2165,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,XK,2014,2084,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,XK,2015,2107,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,XK,2016,2612,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,XK,2017,2275,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,XK,2018,2243,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,XK,2019,1640,
