STRUCTURE,STRUCTURE_ID,freq,assist,lev_limit,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,M,PC,SE,2019,71.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,M,PC,SI,2014,47.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,M,PC,SI,2019,49.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,M,PC,SK,2014,40.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,M,PC,SK,2019,49.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,M,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,M,PC,TR,2019,40.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,M,PC,UK,2014,45.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,AT,2014,59.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,AT,2019,42.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,BE,2014,90.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,BE,2019,77.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,BG,2014,35.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,BG,2019,40.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,CY,2014,20.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,CY,2019,16.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,CZ,2014,46.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,CZ,2019,49.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,DE,2014,57.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,DE,2019,58.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,DK,2014,56.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,DK,2019,60.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,EE,2014,19.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,EE,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,EL,2014,33.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,EL,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,ES,2014,18.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,ES,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,EU27_2020,2014,45.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,EU27_2020,2019,50.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,EU28,2014,45.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,FI,2014,74.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,FI,2019,71.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,FR,2014,46.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,FR,2019,71.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,HR,2014,54.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,HR,2019,42.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,HU,2014,48.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,HU,2019,52.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,IE,2019,29.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,IS,2019,65.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,IT,2014,31.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,IT,2019,30.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,LT,2014,51.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,LT,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,LU,2014,66.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,LU,2019,51.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,LV,2014,49.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,LV,2019,44.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,MT,2014,10.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,MT,2019,60.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,NL,2014,80.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,NL,2019,75.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,NO,2014,70.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,PL,2014,53.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,PL,2019,59.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,PT,2014,36.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,PT,2019,47.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,RO,2014,25.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,RO,2019,29.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,RS,2019,36.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,SE,2014,69.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,SE,2019,70.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,SI,2014,41.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,SI,2019,44.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,SK,2014,39.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,SK,2019,54.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,TR,2019,37.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE65,T,PC,UK,2014,46.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,AT,2014,44.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,AT,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,BG,2014,27.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,BG,2019,36.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,CY,2019,12.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,CZ,2014,36.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,CZ,2019,41.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,DE,2014,48.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,DE,2019,50.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,DK,2014,54.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,DK,2019,41.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,EE,2019,8.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,EL,2014,31.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,EL,2019,24.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,ES,2014,12.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,ES,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,EU27_2020,2014,35.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,EU27_2020,2019,41.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,EU28,2014,37.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,FI,2014,66.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,FI,2019,61.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,FR,2014,36.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,FR,2019,66.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,HR,2014,47.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,HR,2019,35.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,HU,2014,42.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,HU,2019,42.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,IE,2019,22.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,IT,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,IT,2019,26.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,LT,2014,43.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,LT,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,LV,2014,36.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,LV,2019,44.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,MT,2019,40.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,NL,2014,69.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,NL,2019,64.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,PL,2014,45.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,PL,2019,44.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,PT,2014,29.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,PT,2019,43.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,RO,2014,18.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,RO,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,RS,2019,35.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,SE,2014,57.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,SE,2019,69.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,SI,2014,38.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,SI,2019,31.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,SK,2014,38.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,SK,2019,49.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,TR,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,F,PC,UK,2014,49.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,AT,2019,41.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,BE,2014,83.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,BG,2014,28.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,BG,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,CZ,2014,48.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,CZ,2019,45.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,DE,2014,57.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,DE,2019,61.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,DK,2014,40.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,DK,2019,63.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,EL,2014,21.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,EL,2019,2.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,ES,2014,21.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,ES,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,EU27_2020,2014,43.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,EU27_2020,2019,47.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,EU28,2014,43.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,FI,2014,73.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,FI,2019,66.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,FR,2014,43.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,FR,2019,74.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,HR,2014,48.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,HR,2019,33.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,HU,2014,45.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,HU,2019,51.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,IE,2019,19.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,IT,2014,35.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,IT,2019,18.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,LT,2014,41.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,LT,2019,32.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,LV,2014,34.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,LV,2019,35.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,NL,2014,70.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,NL,2019,71.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,PL,2014,55.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,PL,2019,70.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,PT,2014,36.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,PT,2019,33.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,RO,2014,24.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,RO,2019,27.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,RS,2019,32.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,SE,2014,64.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,SE,2019,64.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,SI,2014,43.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,SI,2019,31.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,SK,2014,44.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,TR,2019,40.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,M,PC,UK,2014,44.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,AT,2014,45.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,AT,2019,33.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,BG,2014,27.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,BG,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,CY,2014,15.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,CY,2019,12.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,CZ,2014,41.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,CZ,2019,42.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,DE,2014,52.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,DE,2019,54.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,DK,2014,48.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,NND,MOD,Y_GE75,T,PC,DK,2019,50.7,u
